mean_return,std_return,mean_length,std_length,seed,threshold_percentile,density_model
623.0007509705885,703.6431697697014,179.33,123.3435085442278,42,,realnvp
70.62603321462215,1.7109644731525497,71.77,1.2558264211267414,123,,realnvp
