reward_penalty_coef,mean_reward,std_reward,ci95_reward,n_seeds,model
0.1,-1.0850434729644232,0.7264193530105207,6.526618941745919,2,gormpo
0.3,-1.0850434729644232,0.7264193530105207,6.526618941745919,2,gormpo
0.5,-1.0850434729644232,0.7264193530105207,6.526618941745919,2,gormpo
0.7,-1.0850434729644232,0.7264193530105207,6.526618941745919,2,gormpo
