mean_return,std_return,mean_length,std_length,seed
4987.48958780473,1740.443416676408,1000.0,0.0,42
5694.137707538121,662.2549753648592,1000.0,0.0,123
5733.310114692802,141.16028275433328,1000.0,0.0,456
