seed,mean_return,std_return,mean_length,std_length
1,2.7652716558478456,0.23624555117991522,7.0,0.0
2,2.7524857427844154,0.22432338487598827,7.0,0.0
3,2.7650870254221163,0.23089746770915323,7.0,0.0
4,2.764224734695171,0.2330410679558809,7.0,0.0
5,2.7589562920882003,0.22870113628399277,7.0,0.0
