seed,mean_return,std_return,mean_length,std_length
1,53.95470263207673,26.791037649640742,76.403,33.37769601095918
2,54.27564540863885,27.12970300548232,76.815,33.76460831995538
3,51.86249552405987,26.115946771530428,73.601,32.05682141136267
4,53.45655484363929,26.456995670672338,75.746,32.95505248061365
5,53.98320763502969,27.118188208596766,76.574,33.92059144531533
