seed,mean_return,std_return,mean_length,std_length
1,11.828848479001005,0.6394953653412393,15.32,1.8432579851990336
2,11.920431585816132,0.6313905584086514,15.66,1.778876049644831
3,11.887619321224534,0.6382828936794789,15.56,1.8456435192094922
4,11.815239242699501,0.6355686148608404,15.38,1.8803191218513946
5,11.941201669509088,0.6248887294119619,15.6,1.8165902124584947
