eval/episode_reward,eval/episode_length,seed
"[2.3881371660849524, 4.475804246288293, 4.169240298035102, 4.03337539349754, 2.494469399089398, 4.2312467301359735, 4.382967353021888, 2.407830071397291, 2.2402523483823424, 4.317304678948639, 4.192491126351272, 2.468774049315927, 2.4537978176158988, 2.286501525240511, 4.323158066860134, 2.430546635915861, 2.3600428767737607, 2.4732363434590545, 2.2825256148678816, 4.201512797507419, 2.5422170804210404, 2.4171815190479884, 2.327271541952305, 4.419595882791599, 2.6036795381836373, 2.3981521491305005, 2.4047354841223796, 4.130896849244881, 2.2846846958592506, 2.4340719388951757, 2.344608130163066, 4.383568678816693, 4.401561701617983, 2.510771584745245, 2.325048055427897, 4.290018282525679, 2.5338635954284348, 4.367376999560643, 2.485275213784601, 4.287054823290489, 2.2878211484158424, 4.425397254610957, 2.3598858511149805, 2.362616509600886, 2.4313726584867363, 4.178477198268457, 4.014046801455076, 2.2963667527998606, 2.7318634198889087, 2.427693029083128, 4.105584233983164, 2.501400664262118, 4.330349197735212, 2.383646659070179, 4.168805592441456, 3.3255106315701344, 2.4609258939405105, 4.205089090589274, 2.3352114625214995, 2.4535447976841738, 2.3915040961317184, 4.183743919540002, 4.301300795231165, 2.447692608519595, 2.34271226926335, 2.413255072975577, 4.223310093660359, 2.9434867275919574, 2.3484188381615843, 4.247555213622036, 2.5876417483804497, 4.361890332487126, 4.424240600631765, 2.4629179444688143, 3.0516418927319506, 2.6032109418922507, 2.4470518844114855, 2.3567230929391427, 2.4044775652199024, 4.1322118515289725, 2.392176362501654, 2.462704929735493, 4.082668945482747, 2.494272773449503, 4.22233203799332, 2.508215470493998, 2.3346108508127967, 4.207281395078983, 2.399519464197856, 3.868707590998014, 2.3536294516618845, 2.9477517677670675, 2.4791274031445387, 2.427520637197018, 4.040866038952246, 4.329615152425712, 2.350466541224913, 2.514379891505445, 2.330977865675713, 4.000125448868819]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",1
