seed,mean_return,std_return,mean_length,std_length
1,0.16764847175406256,0.23202759068554163,16.61,0.5078385570237849
2,0.18535032054494097,0.22341816690420765,16.61,0.5271622141238881
3,0.17794600801266455,0.20578280215530892,16.64,0.5003998401278722
4,0.2067599523096909,0.23129914622147585,16.6,0.5291502622129182
5,0.20931059475698255,0.21521221207278635,16.74,0.540740233383831
