seed,mean_return,std_return,mean_length,std_length
1,-1.9043130639391255,1.6841683275449093,64.356,4.52981942244942
2,-1.8145832678139053,1.4992739756770581,64.146,4.914334542946786
3,-1.823062172347238,1.4747048178675575,63.906,5.433890319099199
4,-1.756311940490893,1.4654723334937032,64.355,3.9700094458325914
5,-1.8896365631087684,1.752982510356395,63.787,5.798761160799779
