seed,mean_return,std_return,mean_length,std_length
1,-3.6226197001785887,0.22671937259783242,13.493,0.49995099759876477
2,-3.6217416896597427,0.225544470317406,13.492,0.49993599590347565
3,-3.6211196103401027,0.2242174023446435,13.493,0.49995099759876477
4,-3.6300274904287915,0.22709756114333463,13.508,0.49993599590347565
5,-3.6316750761422383,0.22301081461581634,13.478,0.49951576551696547
