seed,mean_return,std_return,mean_length,std_length
1,-3.637340500144823,0.22147135981567595,13.493,0.49995099759876477
2,-3.630674872061488,0.2209958586281761,13.517,0.49971091643068993
3,-3.634144803235807,0.21934097845353456,13.505,0.4999749993749687
4,-3.6354752404155013,0.22606580713973215,13.498,0.49999599998399996
5,-3.6247325333746123,0.21860338963084733,13.498,0.49999599998399996
