seed,mean_return,std_return,mean_length,std_length
1,-468.30472725387904,61.557889929043476,1000.0,0.0
2,-416.1877777879965,103.51419633775143,1000.0,0.0
3,-417.2629784535997,76.4406989857347,1000.0,0.0
4,-393.58594547262544,82.45497957429173,1000.0,0.0
5,-349.30872388111123,91.20512460675704,1000.0,0.0
