seed,mean_return,std_return,mean_length,std_length
1,-181.6587949089381,46.49510472676102,1000.0,0.0
2,-181.8212198363828,49.351102349295864,1000.0,0.0
3,-182.41373509330856,49.491855860617314,1000.0,0.0
4,-181.55191127613506,48.67533371142343,1000.0,0.0
5,-181.57455019500597,47.486679124998574,1000.0,0.0
