seed,mean_return,std_return,mean_length,std_length
1,-250.19009562314946,37.40087186415402,1000.0,0.0
2,-252.22156011859352,36.75578042533609,1000.0,0.0
3,-252.88132093891312,37.37572656642931,1000.0,0.0
4,-248.95677508666583,39.3394028254102,1000.0,0.0
5,-249.20674860916154,38.290492742255,1000.0,0.0
