mean_return,std_return,mean_length,std_length,seed
9572.812033876133,3700.137195119162,1000.0,0.0,456
8130.007162812132,4007.034370093176,1000.0,0.0,42
10095.687338278754,3567.122938023893,1000.0,0.0,123
