mean_return,std_return,mean_length,std_length,seed,threshold_percentile,density_model
38.78890818933116,0.9465127232861918,22.09,0.5673623181001712,42,,realnvp
21.10810820777492,5.195355447821898,37.1,2.0371548787463363,123,,realnvp
38.70205677933563,1.0062733982018877,22.04,0.6151422599691879,42,,realnvp
38.75600871460939,0.9193910156799314,22.04,0.5462600113499064,123,,realnvp
