mean_return,std_return,mean_length,std_length,seed,threshold_percentile,density_model
78.32617365171872,10.48115859879097,53.58,10.994707817854916,42,,vae
114.4603472945741,1.1726190420897926,60.3,0.4582575694955841,123,,vae
38.914632218504536,1.0187226535143925,22.14,0.6167657578043709,42,,vae
121.66757270803117,1.7363269439477396,62.94,0.772269383052313,123,,vae
