mean_return,std_return,mean_length,std_length,seed
-3.597022023762392,0.0868199475653251,6.0,0.0,42
-7.235685877499507,0.0624399172434275,6.0,0.0,123
-8.344393432267672,0.5331897400704637,21.27,0.7050531894828928,456
